pitch_mean,mfcc8_mean,f1_mean,mfcc2_mean,hnr,flatness_mean,mfcc1_mean,pitch_std,mfcc_delta7_mean,contrast3_mean,mfcc_delta2_12_mean,mfcc12_mean,rms_mean,mfcc5_mean,mfcc10_mean,mfcc7_mean,contrast4_std,mfcc_delta2_6_mean,f2_mean,mfcc_delta4_mean,mfcc6_mean,mfcc_delta2_3_mean,mfcc_delta2_7_mean,mfcc_delta2_9_mean,zcr_mean,mfcc_delta2_13_mean,mfcc4_mean,shimmer,contrast1_mean,contrast6_std,contrast6_mean,jitter,mfcc_delta8_mean,rms_std,zcr_std,contrast2_mean,mfcc_delta9_mean,contrast3_std,contrast1_std,label,filename
213.64533793831723,-6.58537,804.7950686950732,100.27011,13.36469965527228,0.003228084,-316.2513,116.62860327228132,0.27386194,29.03792805302312,0.2785927,-10.695059,0.11980802,1.5510368,-12.8165865,-27.633408,10.344815144497913,0.9739645,1882.3842124548264,-2.0559375,-31.112566,1.2186452,0.5086036,0.2942901,0.1150018601190476,0.013364502,35.11413,0.1345758537828206,30.31933912511404,15.289436308356269,32.44425950003624,0.0271330102219203,-0.0640878,0.07706958,0.1232981054258316,20.41638675160681,0.42608818,11.126287336507756,4.664783359627992,angry,a01.wav
164.1284837924568,0.22951227,833.2803160321796,126.921165,12.68002081964734,0.0020641477,-255.7332,60.55312930897709,-0.061625324,25.639954422919427,0.24368227,-11.998022,0.1242651,0.9438387,-3.6392605,-19.068224,5.156559831641989,0.6291737,1976.9812791207976,-1.1949421,-36.956654,0.96297413,0.069706686,0.32736695,0.0956124441964285,0.054494392,19.803207,0.11136260434408,31.538975839228897,15.689362007629354,35.89713224018637,0.0216367981678398,1.3547603,0.07184001,0.0694360411397236,21.70119887818333,0.44603142,8.38674905870363,4.730343223503276,angry,a02.wav
196.3390774666299,2.0474572,856.3266514047392,112.81586,14.91474634029436,0.003609993,-238.40181,47.32795776305058,-0.59731436,26.99526376812758,-0.25658464,-3.5187469,0.1765879,3.8556194,-7.2830315,-18.658876,7.013697966604096,2.7033048,2126.826153530157,4.0429106,-34.65628,1.0434296,0.74707043,1.788433,0.0795754825367647,-0.09181651,36.173115,0.1145348367890868,28.880722657914507,15.068546475800266,25.99711307938506,0.0208111060838583,1.0012716,0.08124429,0.0596321378463149,22.266026196210237,-1.2235425,8.923438013936215,5.902531852134679,angry,a03.wav
184.7297005557942,-0.66260785,777.3314737921608,112.7079,14.425767794777702,0.001290332,-269.50116,76.7700491575794,1.2168361,24.973039433218663,0.13392301,-8.002295,0.13047346,0.5082272,-10.80409,-36.0882,9.34064989994858,0.1235215,1936.9715724379196,-1.813563,-35.658123,3.0567563,0.48967355,0.07682603,0.1247994559151785,0.3180987,17.101915,0.1139940190920988,29.624381207690774,8.457206354244201,22.896245675794017,0.0209562676434177,1.0126326,0.09718856,0.1052355646571574,20.118658629170906,-0.18230389,9.132750721066577,5.800319497840596,angry,a04.wav
198.02086088754075,-9.529909,850.2690049215064,122.63693,14.797286619842202,0.00097064517,-274.0693,80.70743113258779,-1.0188428,30.54338977260463,0.23139077,-9.81616,0.13954408,9.806606,-8.956628,-32.210457,6.240673471201359,0.46596166,1907.5899513036325,2.1378114,-39.274124,1.3586187,-0.028454216,0.4947745,0.0793547453703703,-0.038243048,28.320223,0.0899128233864075,30.80812751579377,12.759859606816928,29.654644832541287,0.0247350602763494,-0.23029709,0.078196116,0.052380012763006,21.916749278150203,-0.55293363,8.438988019888566,6.404585890428358,angry,a05.wav
231.69123253320615,-1.1495758,855.2464138087666,104.077644,12.472949528558605,0.004101332,-306.78568,113.2776520307603,-0.79145795,26.17603479753656,0.12360542,-10.3477745,0.11439547,-7.3479857,-5.7269573,-22.05738,11.841773128074392,0.5092833,1940.813730753942,1.5162734,-28.28697,0.7787355,-0.06451773,0.15939485,0.1167595003858024,0.11172891,20.279785,0.1120155226118718,29.19656126757444,15.459593688317494,34.550568241283315,0.0267880194882402,-0.28754652,0.07959649,0.0948497919341036,20.097452935177618,-0.6689149,9.855911114045592,3.6773472660447135,angry,a06.wav
199.71487770477452,-5.783163,751.783346279984,129.74013,16.121748875044485,0.00067788566,-210.6847,79.23652695163494,-0.41805536,24.852076237075625,-0.25862488,-10.1573,0.19943646,-14.418629,7.0268016,-22.566694,7.108617951486903,1.4154909,1899.396618308191,1.1082599,-30.332418,0.24456899,0.5247921,1.0446926,0.0652426861702127,0.030554472,4.726431,0.098247236596905,29.64385222935784,11.648767623841737,27.44526071322442,0.0123515167648228,-0.76895094,0.08998266,0.0285686578044207,24.855425488144807,-0.25333756,7.281885301060965,5.059900676980322,angry,a07.wav
206.36777503952084,-5.2551274,810.5086298716861,96.63327,15.53028828293289,0.0024513602,-279.7005,47.14215690910541,0.088650696,26.976749292839784,0.31378722,-9.22811,0.1541498,-15.697505,-9.619095,-27.58932,8.367884120542481,0.5598421,1853.343380707842,-0.6609019,-26.293266,1.0813247,-0.14338863,-0.007025605,0.098828125,-0.002008475,15.611802,0.0918459293408443,27.15118035177724,10.969337111061291,27.04894507247634,0.0238366501288639,0.43212658,0.08937063,0.0760681192087291,20.95700292807456,0.53039604,7.6980416241997665,4.848418008297187,angry,a08.wav
178.37424046914845,-11.716922,713.9453819442585,109.05879,13.988044125376414,0.0018515728,-331.17624,87.38299278772465,-0.13735498,29.715436157496164,-0.1084585,-12.532963,0.092689104,10.759571,-4.452178,-31.528364,13.685792206496002,0.34656355,1881.4115448784817,1.6375892,-29.4554,0.8384632,0.2565328,0.097396374,0.1069779829545454,0.107878566,35.89938,0.1185698441040924,30.308303311542183,13.58206067546162,32.19434226395022,0.0270379911292736,-0.6289116,0.06791111,0.1441859332940216,19.0899200708853,-0.19146086,11.662910583436366,5.244553721615465,angry,a09.wav
188.68075686610808,-11.582304,713.0398018230738,104.73569,14.908382296862722,0.0019135432,-297.57614,67.3291378886439,0.4059948,28.01560880401605,0.049920786,-9.612027,0.13666593,-6.5461016,-10.17773,-32.59964,12.874020492875102,0.5690976,1777.4623966636866,-0.071011595,-33.78053,0.5236054,0.4105906,0.121460065,0.1043598495911214,-0.28887534,27.441998,0.1033896049101694,30.794378971073773,14.703942262704697,30.26408728784811,0.0239217976069193,0.37381148,0.086976886,0.0935720631584193,22.781156767712588,-0.2478438,7.88768395536245,4.859815309615646,angry,a10.wav
